Time,Channel 1,Channel 2,Channel 3,Channel 4
1337,37,197,69,-79
1337,38,197,70,-61
1338,37,197,70,-57
1346,37,197,70,-45
1335,37,197,69,-36
1337,37,197,69,-33
1347,37,197,70,-28
1336,37,198,69,-23
1341,37,197,69,-14
1336,38,197,69,19
1346,38,197,69,33
1340,37,197,70,44
1340,37,197,69,50
1338,37,197,69,63
1402,38,197,69,68
1336,38,197,69,74
1346,37,198,69,73
1340,37,197,69,72
1338,37,197,69,75
1342,38,197,69,72
1341,37,197,69,79
1339,37,197,69,73
1351,37,197,69,69
1340,38,197,69,62
1339,37,197,69,66
1337,37,197,69,69
1340,37,198,69,66
1341,37,197,69,63
1344,38,197,69,63
1342,37,198,69,61
1357,37,197,69,56
1339,37,197,69,59
1341,38,197,69,61
1339,37,197,69,60
1339,37,197,69,60
1342,37,197,69,60
1337,38,197,69,70
1338,37,197,69,68
1345,37,197,69,69
1340,37,197,69,69
1336,37,197,69,67
1338,37,197,69,68
1341,37,197,69,65
1340,37,197,69,70
1339,37,197,69,81
1337,37,197,69,73
1343,38,197,70,65
1342,37,197,70,66
1347,37,197,69,72
1337,37,197,69,73
1340,37,197,69,62
1340,37,197,70,65
1340,37,197,70,65
1338,37,197,69,55
1359,37,197,70,48
1342,37,197,70,44
1336,37,197,70,45
1337,37,197,69,54
1337,38,197,69,74
1338,38,197,69,78
1338,37,197,69,86
1345,37,197,69,84
1346,37,197,69,82
1335,37,197,69,70
1337,37,197,69,70
1340,37,197,69,57
1343,37,197,69,82
1340,37,197,69,95
1344,37,197,69,100
1336,37,197,69,100
1354,37,197,69,110
1333,37,197,69,97
1339,38,197,69,104
1339,37,197,69,87
1344,37,198,69,84
1339,37,197,69,100
1339,37,198,69,96
1336,38,197,69,91
1345,37,197,69,82
1341,37,197,69,88
1339,37,197,69,90
1343,38,197,69,95
1336,38,197,69,101
1340,37,197,69,92
1339,37,198,69,84
1339,37,197,70,80
1385,38,197,70,74
1346,37,197,71,70
1346,37,197,71,70
1339,37,197,71,56
1338,37,197,71,47
1338,37,197,74,56
1336,37,197,73,52
1338,37,197,73,60
1376,37,197,75,65
1338,37,197,74,67
1340,37,197,73,59
1336,37,197,74,64
1339,38,198,74,72
1338,38,197,76,74
1346,37,197,75,77
1339,37,197,74,74
1344,38,198,75,61
1339,38,197,76,69
1339,37,197,77,72
1337,37,197,77,72
1345,37,197,82,76
1338,37,197,82,88
1337,37,197,82,94
1340,37,197,82,94
1358,37,197,79,91
1339,37,197,78,92
1339,37,197,78,94
1342,38,198,77,87
1339,37,197,77,78
1336,37,197,78,51
1338,37,197,77,44
1334,37,197,76,45
1345,37,197,78,40
1345,38,197,77,45
1337,37,197,76,41
1338,37,197,76,27
1343,37,197,76,21
1335,38,197,77,-5
1337,38,198,78,1
1338,37,197,78,-3
1360,37,197,77,-6
1338,37,197,81,-10
1337,38,197,82,-8
1340,38,197,83,-7
1336,37,197,84,-16
1336,37,197,83,-33
1339,37,198,83,-28
1344,38,197,82,-26
1345,38,197,82,-32
1337,37,197,82,-32
1338,37,198,85,-32
1340,37,197,84,-43
1335,38,197,86,-42
1345,37,198,86,-44
1340,37,198,84,-55
1337,37,198,86,-51
1357,37,199,86,-53
1332,37,199,87,-71
1337,37,199,94,-82
1342,37,198,97,-82
1540,37,199,96,-102
1346,37,199,97,-105
1339,37,200,96,-105
1339,37,199,99,-105
1342,38,199,99,-104
1343,38,201,99,-104
1340,37,202,101,-105
1338,37,202,103,-106
1338,37,204,102,-105
1338,38,204,103,-105
1337,38,204,104,-104
1344,37,204,105,-105
1347,37,204,99,-105
1341,37,207,100,-106
1337,37,207,101,-105
1337,38,209,107,-105
1338,37,210,104,-105
1337,37,212,108,-105
1345,37,213,109,-105
1338,37,211,109,-105
1424,37,212,109,-104
1341,37,212,110,-103
1343,37,211,111,-105
1340,37,209,107,-106
1345,37,213,111,-106
1338,38,213,106,-106
1339,37,215,109,-104
1338,37,214,105,-105
1390,37,215,108,-106
1338,37,218,109,-106
1346,37,220,107,-106
1344,37,244,110,-104
1337,37,255,108,-105
1338,37,256,105,-105
1342,37,266,103,-106
1339,37,273,106,-106
1357,38,283,108,-105
1348,37,292,106,-104
1341,37,301,107,-105
1336,37,297,110,-105
1335,37,302,113,-106
1340,38,294,113,-105
1338,38,289,114,-103
1344,37,303,110,-104
1345,37,299,108,-104
1339,37,328,107,-105
1340,37,335,109,-106
1337,37,339,111,-105
1336,38,355,112,-104
1337,37,348,114,-105
1347,37,356,117,-105
1334,37,365,114,-106
1357,37,359,112,-106
1338,37,367,112,-106
1338,38,370,113,-104
1337,38,396,111,-105
1344,37,393,107,-105
1340,37,407,106,-105
1338,37,412,106,-106
1337,38,421,104,-106
1341,38,413,106,-104
1338,37,444,105,-104
1337,37,440,104,-105
1343,37,453,105,-105
1338,37,466,106,-105
1340,37,479,106,-105
1331,37,479,104,-105
1337,38,499,106,-103
1343,37,491,106,-104
1351,37,509,107,-105
1341,37,491,107,-105
1337,37,478,105,-106
1338,37,493,108,-106
1338,38,503,106,-106
1338,37,473,104,-104
1340,37,481,104,-105
1365,37,493,104,-106
1339,37,508,102,-106
1340,37,498,100,-106
1336,38,508,98,-105
1337,37,477,96,-104
1337,37,495,92,-105
1341,37,484,88,-105
1339,38,501,89,-105
1343,37,486,88,-105
1337,38,528,84,-105
1332,37,532,83,-103
1340,37,520,84,-104
1333,37,506,82,-105
1341,37,498,79,-104
1335,38,479,79,-104
1336,37,469,76,-103
1380,37,492,74,-105
1337,37,466,74,-106
1336,37,448,72,-106
1343,37,461,75,-106
1338,38,419,75,-106
1337,37,429,76,-104
1336,37,408,77,-105
1336,37,412,77,-105
1343,37,408,75,-106
1338,37,418,76,-106
1345,38,412,76,-106
1337,38,390,77,-105
1338,37,366,78,-104
1338,37,354,77,-105
1348,37,358,76,-105
1337,37,361,75,-105
1412,37,343,71,-105
1336,38,337,71,-104
1336,37,317,72,-103
1340,37,295,73,-105
1338,37,257,71,-106
1338,37,237,71,-106
1337,37,223,71,-106
1343,38,222,71,-105
1344,65,213,70,-105
1338,96,210,69,-106
1337,95,208,69,-105
1338,95,208,69,-106
1337,96,210,69,-106
1343,94,206,69,-105
1334,94,204,69,-105
1340,94,201,69,-106
1349,94,200,69,-105
1337,94,198,69,-106
1338,93,198,69,-105
1340,92,197,69,-104
1343,90,197,69,-104
1337,82,197,69,-105
1338,68,197,69,-104
1335,59,197,69,-104
1357,38,197,69,-105
1337,37,197,70,-105
1341,37,197,70,-106
1339,37,197,70,-106
1336,37,198,69,-106
1338,38,197,69,-106
1338,38,197,69,-105
1337,38,197,69,-105
1343,37,197,69,-106
1342,37,198,69,-106
1338,38,197,69,-106
1341,38,197,69,-105
1333,37,197,69,-105
1339,37,197,69,-106
1338,37,197,69,-106
1345,37,198,69,-105
1358,38,197,69,-105
1336,37,197,69,-104
1336,37,197,69,-105
1339,37,197,69,-105
1337,37,197,69,-105
1335,37,197,69,-105
1345,37,197,69,-103
1339,37,197,69,-103
1345,37,197,69,-104
1334,37,197,69,-105
1339,37,197,70,-105
1339,38,197,70,-104
1342,37,197,70,-105
1337,37,197,70,-106
1342,37,197,70,-106
1337,37,197,69,-106
1387,38,197,69,-106
1335,37,198,69,-105
1334,37,197,69,-105
1343,37,197,69,-106
1336,37,197,69,-106
1339,38,197,69,-106
1337,38,197,69,-106
1339,37,197,69,-105
1343,37,197,69,-105
1344,37,197,69,-106
1338,37,197,69,-105
1340,38,198,69,-105
1337,37,197,69,-105
1338,37,197,69,-104
1339,37,198,69,-105
1337,37,197,69,-105
1352,37,197,69,-105
1337,38,197,69,-105
1337,37,197,69,-103
1337,37,197,69,-104
1339,37,197,69,-104
1340,37,197,69,-105
1344,37,197,70,-106
1340,37,197,70,-105
1375,37,197,69,-104
1336,37,197,70,-106
1337,37,197,70,-105
1340,37,198,69,-106
1338,37,197,69,-106
1344,38,198,69,-105
1339,37,197,70,-105
1336,37,197,69,-106
1345,37,198,69,-105
1339,37,197,69,-105
1336,38,197,69,-105
1349,37,197,69,-105
1338,37,198,69,-106
1337,37,197,69,-105
1339,37,197,69,-106
1339,38,197,69,-106
1357,37,197,69,-105
1337,37,197,69,-106
1345,37,197,69,-105
1338,38,197,69,-105
1339,38,197,69,-105
1337,37,197,69,-104
1342,37,197,69,-105
1340,37,197,69,-105
1348,38,197,69,-105
