Time,Channel 1,Channel 2,Channel 3,Channel 4
1344,37,197,70,-105
1337,37,198,70,-105
1337,38,198,70,-105
1338,38,197,70,-105
1369,38,197,70,-105
1339,38,198,69,-102
1343,38,198,69,-103
1337,38,197,69,-104
1336,38,197,69,-105
1337,37,197,69,-104
1335,37,197,69,-105
1336,38,197,69,-105
1357,38,197,69,-105
1342,37,197,69,-106
1338,38,198,69,-106
1337,38,197,69,-105
1340,37,198,70,-106
1335,37,197,70,-106
1336,37,197,69,-104
1344,37,197,69,-105
1345,37,197,69,-104
1338,37,198,69,-105
1341,37,197,69,-105
1339,38,197,69,-106
1337,37,197,69,-105
1338,37,198,69,-105
1345,38,198,69,-105
1340,38,198,70,-105
1357,37,197,70,-106
1338,38,198,70,-105
1338,37,198,69,-105
1338,38,197,70,-104
1343,37,197,69,-104
1338,37,197,69,-105
1340,38,198,69,-106
1339,38,197,69,-105
1345,37,198,69,-105
1338,37,198,69,-106
1337,38,197,69,-105
1343,37,197,70,-105
1339,37,198,69,-106
1340,38,197,70,-106
1337,38,197,70,-105
1337,38,197,69,-105
1385,37,197,69,-103
1344,37,198,69,-105
1338,38,197,69,-105
1338,38,198,69,-105
1337,37,197,69,-105
1337,37,197,69,-106
1337,38,198,69,-105
1336,38,197,70,-105
1350,37,197,70,-106
1338,38,197,70,-105
1337,37,197,69,-103
1337,38,197,69,-104
1338,38,197,69,-104
1340,37,198,69,-104
1343,37,197,69,-105
1339,37,197,70,-104
1350,37,197,69,-105
1338,37,198,69,-106
1339,38,197,69,-106
1337,38,198,70,-106
1338,37,198,69,-106
1341,38,197,69,-105
1338,38,197,70,-105
1339,37,197,70,-106
1353,38,197,69,-104
1338,37,197,69,-103
1334,37,198,69,-105
1341,38,198,69,-105
1339,37,197,69,-105
1336,37,197,69,-106
1338,38,198,69,-105
1337,37,197,70,-105
1346,37,198,69,-105
1337,38,197,69,-105
1343,38,197,70,-106
1339,37,197,70,-106
1337,38,197,70,-105
1338,37,197,69,-105
1338,38,197,69,-104
1340,38,197,69,-103
1383,37,198,69,-104
1337,38,197,69,-105
1337,38,197,69,-105
1337,37,197,69,-104
1336,37,197,69,-105
1339,37,198,69,-105
1338,38,198,70,-105
1341,37,197,69,-106
1347,37,197,69,-106
1337,38,197,69,-105
1339,37,197,69,-105
1336,37,198,69,-106
1338,38,197,69,-105
1349,38,197,70,-105
1337,37,197,70,-106
1335,38,198,70,-106
1357,37,197,70,-104
1338,38,197,69,-105
1336,37,197,69,-103
1339,38,197,69,-103
1345,38,197,69,-105
1337,37,197,69,-104
1337,37,197,69,-104
1336,37,197,69,-105
1345,38,197,69,-71
1338,38,197,69,44
1347,37,197,69,67
1339,38,197,69,79
1335,38,197,69,105
1340,37,197,69,124
1337,37,197,69,213
1341,38,197,69,271
1401,37,197,69,391
1344,37,197,69,477
1339,38,198,69,535
1338,37,197,69,561
1333,37,197,69,602
1335,37,197,69,645
1337,37,197,70,741
1344,37,197,69,742
1345,37,198,70,803
1337,38,198,70,803
1338,47,205,73,852
1335,57,216,76,800
1337,50,208,74,756
1339,46,208,72,654
1342,45,206,72,622
1339,46,207,72,615
1343,47,208,73,579
1334,50,211,73,540
1340,48,213,73,512
1337,51,205,70,406
1343,41,200,70,370
1336,38,198,70,357
1336,37,197,70,356
1337,37,197,71,345
1356,38,197,74,343
1336,38,197,82,336
1336,37,197,84,293
1341,37,197,87,263
1335,37,198,90,237
1338,38,198,95,225
1337,38,200,98,213
1339,37,216,99,201
1345,37,238,101,197
1345,37,250,102,195
1339,37,253,101,186
1336,37,263,100,179
1337,38,300,102,181
1342,38,323,103,179
1337,37,377,104,172
1337,37,404,106,178
1363,38,444,109,191
1336,37,465,109,195
1338,37,497,108,196
1337,37,543,111,206
1342,37,529,112,217
1536,38,554,117,207
1335,37,567,115,198
1337,37,577,115,188
1413,38,599,115,194
1335,37,604,118,191
1334,37,654,117,182
1334,37,647,119,168
1343,38,657,122,156
1339,37,676,123,160
1334,37,690,126,157
1339,38,689,126,152
1354,38,684,129,150
1338,38,690,134,134
1342,38,708,133,110
1335,37,733,133,99
1337,37,760,135,86
1335,38,756,140,90
1338,38,795,139,90
1339,38,817,143,88
1343,38,807,151,79
1343,37,827,150,72
1337,37,832,155,70
1337,38,843,153,60
1339,38,843,150,16
1337,37,870,152,-7
1335,37,877,157,-34
1342,37,891,168,-72
1343,38,904,168,-72
1335,38,892,165,-79
1338,38,879,160,-95
1333,38,909,159,-104
1336,39,932,164,-105
1338,40,950,158,-104
1340,50,930,159,-105
1335,53,988,162,-105
1381,72,1042,156,-105
1335,94,1040,159,-104
1334,95,1075,157,-105
1334,97,1084,160,-105
1342,100,1091,159,-105
1337,101,1120,163,-105
1338,104,1115,165,-105
1336,107,1095,165,-105
1344,110,1132,163,-105
1332,109,1136,162,-106
1330,113,1130,162,-105
1344,111,1144,160,-105
1333,118,1150,159,-105
1336,119,1137,161,-105
1336,125,1123,160,-105
1333,136,1172,162,-105
1354,143,1195,166,-105
1343,138,1201,173,-105
1335,139,1217,174,-102
1335,153,1298,177,-80
1334,162,1355,182,-62
1331,170,1308,178,-72
1332,155,1315,170,-85
1332,142,1328,172,-87
1346,154,1256,166,-87
1332,158,1278,168,-87
1333,157,1245,167,-92
1332,157,1216,164,-93
1330,159,1223,159,-93
1333,157,1188,157,-93
1336,154,1167,161,-95
1343,144,1144,164,-94
1355,137,1118,160,-95
1334,144,1132,159,-84
1337,144,1087,158,-84
1333,131,1052,146,-98
1337,132,1055,151,-99
1342,127,1028,159,-98
1335,89,1002,160,-99
1328,84,1000,156,-99
1342,79,995,150,-98
1334,72,1001,142,-99
1335,66,992,138,-99
1333,66,974,133,-99
1342,73,943,123,-98
1337,74,936,122,-99
1334,79,919,120,-98
1335,78,927,118,-99
1365,75,921,121,-99
1337,80,893,117,-98
1336,77,885,117,-98
1344,74,833,118,-98
1338,72,842,119,-97
1337,66,827,118,-97
1337,44,771,114,-97
1334,44,759,111,-96
1358,42,746,112,-97
